state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
MO,Sex,    Male,"495,321","22,511","62,255","76,239","153,519","179,845",953,"261,452"
MO,Sex,    Female,"721,014","17,235","107,038","106,389","198,907","288,921","2,524","170,811"
MO,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"184,878","15,178","14,274","28,533","102,978","23,915",-,"9,477"
MO,Hispanic origin and Race,"    White alone, not Hispanic","724,811","20,846","93,787","104,632","140,067","364,527",953,"348,830"
MO,Hispanic origin and Race,"    Black alone, not Hispanic","234,054","3,722","58,754","27,611","90,127","51,315","2,524","67,912"
MO,Hispanic origin and Race,"    Asian alone, not Hispanic","25,201",-,-,"11,426","3,002","10,773",-,"2,603"
MO,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","47,392",-,"2,478","10,425","16,252","18,237",-,"3,440"
MO,Education,    Less than high school,"88,337","4,322","7,075","33,964","28,431","14,546",-,"12,894"
MO,Education,    High school or GED,"401,027","27,062","55,222","62,293","115,190","138,736","2,524","185,824"
MO,Education,    Some college/associateÍs degree,"498,761","3,214","101,098","63,070","154,969","176,411",-,"147,926"
MO,Education,    BachelorÍs degree or higher,"228,210","5,149","5,899","23,301","53,837","139,072",953,"85,618"
MO,Marital status,    Married,"437,865","4,287","24,625","48,664","127,300","232,989",-,"198,668"
MO,Marital status,    Widowed,"41,954","15,658",-,"3,344","4,502","18,450",-,-
MO,Marital status,    Divorced/separated,"235,565","7,966","43,125","40,988","72,146","71,340",-,"64,717"
MO,Marital status,    Never married,"500,951","11,834","101,544","89,630","148,478","145,987","3,477","145,770"
MO,Marital status,    Did not report,-,-,-,-,-,-,-,"23,108"
MO,Presence of children under 18 years old,    Children in household,"529,188","17,702","53,280","93,392","205,881","156,409","2,524","200,603"
MO,Presence of children under 18 years old,    No children,"687,147","22,044","116,014","89,235","146,545","312,356",953,"231,660"
MO,Respondent or household member experienced loss of employment income ,    Yes,"668,822","17,042","154,727","128,927","193,281","172,321","2,524","148,959"
MO,Respondent or household member experienced loss of employment income,    No,"547,513","22,704","14,567","53,700","159,145","296,445",953,"270,771"
MO,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"12,533"
MO,Respondent currently employed,    Yes,"681,895","10,549","60,658","111,218","199,650","296,342","3,477","167,403"
MO,Respondent currently employed,    No,"534,440","29,197","108,635","71,409","152,776","172,424",-,"241,050"
MO,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"23,810"
MO,Household income,"    Less than $25,000","406,300","22,546","64,526","47,861","159,442","109,400","2,524","4,643"
MO,Household income,"    $25,000 - $34,999","197,838","14,258","13,819","48,724","55,523","65,515",-,-
MO,Household income,"    $35,000 - $49,999","266,684",-,"90,949","36,096","45,241","94,398",-,-
MO,Household income,"    $50,000 - $74,999","183,770","1,198",-,"37,821","40,456","103,341",953,-
MO,Household income,"    $75,000 - $99,999","66,625","1,743",-,-,"26,746","38,136",-,-
MO,Household income,"    $100,000 - $149,999","79,565",-,-,"12,126","22,977","44,461",-,-
MO,Household income,"    $150,000 - $199,999",-,-,-,-,-,-,-,-
MO,Household income,"    $200,000 and above","10,480",-,-,-,-,"10,480",-,-
MO,Household income,    Did not report,"5,074",-,-,-,"2,040","3,034",-,"427,619"
MT,Total,Total,"227,271","15,355","15,143","29,386","44,909","114,899","7,579","63,223"
MT,Age,    18 - 24,"34,697",-,"3,598","13,504","2,067","12,279","3,249","5,133"
MT,Age,    25 - 39,"95,859","7,086","9,002","6,430","26,176","46,311",854,"20,705"
MT,Age,    40 - 54,"57,972","4,625","1,555","7,098","10,349","31,604","2,741","15,479"
MT,Age,    55 - 64,"20,952",248,363,"2,354","2,369","15,213",405,"8,794"
MT,Age,    65 and above,"17,790","3,396",624,-,"3,948","9,492",330,"13,112"
MT,Sex,    Male,"118,968","6,614","6,984","15,232","22,558","64,001","3,579","28,845"
MT,Sex,    Female,"108,303","8,741","8,158","14,154","22,351","50,898","4,000","34,378"
MT,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"10,680","3,113","1,871","1,782",649,"3,265",-,"5,763"
MT,Hispanic origin and Race,"    White alone, not Hispanic","183,811","12,242","9,474","23,931","35,534","97,792","4,838","51,957"
MT,Hispanic origin and Race,"    Black alone, not Hispanic","6,275",-,718,-,"1,604","3,953",-,729
MT,Hispanic origin and Race,"    Asian alone, not Hispanic","1,042",-,-,-,"1,042",-,-,-
MT,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","25,463",-,"3,079","3,673","6,081","9,889","2,741","4,774"
MT,Education,    Less than high school,"10,194",-,-,"1,785","3,113","5,296",-,709
MT,Education,    High school or GED,"67,613","4,321","8,941","4,472","12,556","34,075","3,249","20,984"
MT,Education,    Some college/associateÍs degree,"87,470","5,589","5,364","18,665","18,975","37,618","1,259","28,571"
MT,Education,    BachelorÍs degree or higher,"61,993","5,445",838,"4,464","10,266","37,910","3,071","12,960"
MT,Marital status,    Married,"88,681","9,826","4,016","5,632","12,607","52,270","4,330","37,747"
MT,Marital status,    Widowed,"5,022",157,-,-,"1,369","3,496",-,"1,204"
MT,Marital status,    Divorced/separated,"35,502","2,590","3,833","3,179","7,323","18,577",-,"7,912"
MT,Marital status,    Never married,"97,236","2,113","7,293","20,575","23,610","40,395","3,249","13,442"
MT,Marital status,    Did not report,830,669,-,-,-,160,-,"2,917"
MT,Presence of children under 18 years old,    Children in household,"73,783","8,232","8,588","8,820","20,859","27,283",-,"23,069"
MT,Presence of children under 18 years old,    No children,"153,488","7,123","6,554","20,566","24,050","87,615","7,579","40,154"
MT,Respondent or household member experienced loss of employment income ,    Yes,"99,360","4,074","12,498","24,829","24,093","30,272","3,595","25,170"
MT,Respondent or household member experienced loss of employment income,    No,"127,242","10,612","2,645","4,558","20,817","84,627","3,984","33,629"
MT,Respondent or household member experienced loss of employment income,    Did not report,669,669,-,-,-,-,-,"4,424"
MT,Respondent currently employed,    Yes,"144,777","4,922","6,271","20,257","32,100","76,898","4,330","26,619"
MT,Respondent currently employed,    No,"81,825","9,764","8,872","9,129","12,810","38,001","3,249","32,180"
MT,Respondent currently employed,    Did not report,669,669,-,-,-,-,-,"4,424"
MT,Household income,"    Less than $25,000","62,938","6,183","8,953","5,609","16,233","22,711","3,249",165
MT,Household income,"    $25,000 - $34,999","43,745",488,"4,657","8,731","12,652","16,810",405,-
MT,Household income,"    $35,000 - $49,999","41,882","2,584","1,372","12,416","7,120","18,060",330,-
MT,Household income,"    $50,000 - $74,999","53,085","3,113",160,"1,827","1,899","42,491","3,595",-
MT,Household income,"    $75,000 - $99,999","7,225","1,650",-,-,403,"5,173",-,131
MT,Household income,"    $100,000 - $149,999","10,572",263,-,-,"4,061","6,248",-,-
MT,Household income,"    $150,000 - $199,999","1,240",-,-,-,-,"1,240",-,-
MT,Household income,"    $200,000 and above",185,-,-,-,-,185,-,-
MT,Household income,    Did not report,"6,399","1,074",-,802,"2,542","1,981",-,"62,927"
NE,Total,Total,"392,486","14,076","27,771","69,178","120,811","159,828",-,"115,195"
NE,Age,    18 - 24,"49,445","3,427","2,740","13,037","12,130","18,111",-,"5,404"
NE,Age,    25 - 39,"211,903","9,200","14,987","35,100","72,803","78,990",-,"36,542"
NE,Age,    40 - 54,"75,221","1,449","8,509","15,804","25,903","23,557",-,"24,137"
NE,Age,    55 - 64,"22,379",-,"1,535","2,848","5,817","12,178",-,"21,690"
NE,Age,    65 and above,"33,538",-,-,"2,389","4,157","26,992",-,"27,421"
NE,Sex,    Male,"203,771","7,838","7,389","38,585","69,587","80,372",-,"53,896"
NE,Sex,    Female,"188,715","6,238","20,383","30,593","51,224","79,456",-,"61,298"
NE,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"24,526","3,427","5,547","2,645","8,457","4,450",-,"18,078"
NE,Hispanic origin and Race,"    White alone, not Hispanic","301,631","9,372","15,116","40,012","99,390","137,741",-,"86,021"
NE,Hispanic origin and Race,"    Black alone, not Hispanic","37,736","1,277","4,820","16,709","6,593","8,337",-,"2,393"
NE,Hispanic origin and Race,"    Asian alone, not Hispanic","4,615",-,-,"1,524",641,"2,449",-,"7,470"
NE,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","23,978",-,"2,289","8,288","5,729","6,850",-,"1,233"
NE,Education,    Less than high school,"22,566",-,"2,251","11,530","8,785",-,-,"15,163"
NE,Education,    High school or GED,"145,004","1,277","10,978","31,040","44,614","57,094",-,"31,086"
NE,Education,    Some college/associateÍs degree,"147,247","11,931","13,620","23,379","41,051","56,444",-,"34,001"
NE,Education,    BachelorÍs degree or higher,"77,669",867,923,"3,228","26,361","46,289",-,"34,944"
NE,Marital status,    Married,"121,976","2,001","5,637","16,662","45,340","52,335",-,"60,607"
NE,Marital status,    Widowed,"3,605",-,-,-,729,"2,876",-,"13,898"
NE,Marital status,    Divorced/separated,"76,957","3,517","4,087","7,305","23,952","38,096",-,"14,716"
NE,Marital status,    Never married,"188,670","8,559","18,047","43,933","50,790","66,520",-,"17,849"
NE,Marital status,    Did not report,"1,277",-,-,"1,277",-,-,-,"8,123"
NE,Presence of children under 18 years old,    Children in household,"159,237","8,504","18,162","29,483","51,820","51,268",-,"41,078"
NE,Presence of children under 18 years old,    No children,"233,248","5,571","9,609","39,695","68,991","108,560",-,"74,116"
NE,Respondent or household member experienced loss of employment income ,    Yes,"208,863","7,857","15,175","57,550","71,102","56,357",-,"25,212"
NE,Respondent or household member experienced loss of employment income,    No,"183,622","6,219","12,596","11,628","49,709","103,471",-,"84,054"
NE,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"5,928"
NE,Respondent currently employed,    Yes,"236,488","3,575","12,646","51,625","64,569","104,072",-,"55,733"
NE,Respondent currently employed,    No,"155,998","10,501","15,125","17,553","56,241","55,756",-,"51,253"
NE,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"8,209"
NE,Household income,"    Less than $25,000","109,037","3,785","8,855","21,332","31,396","43,669",-,"2,490"
NE,Household income,"    $25,000 - $34,999","96,060",872,"10,911","23,560","32,228","28,489",-,-
NE,Household income,"    $35,000 - $49,999","78,013","2,863","1,947","13,195","22,713","37,295",-,-
NE,Household income,"    $50,000 - $74,999","43,958",434,"3,167","5,503","11,991","22,863",-,"1,194"
NE,Household income,"    $75,000 - $99,999","30,494","1,424","2,891","1,791","5,680","18,708",-,-
NE,Household income,"    $100,000 - $149,999","25,887","3,421",-,-,"16,803","5,663",-,-
NE,Household income,"    $150,000 - $199,999",-,-,-,-,-,-,-,-
NE,Household income,"    $200,000 and above","2,150",-,-,-,-,"2,150",-,-
NE,Household income,    Did not report,"6,888","1,277",-,"3,797",-,992,-,"111,510"
NV,Total,Total,"908,104","34,306","84,315","142,571","342,719","295,123","5,810","190,835"
NV,Age,    18 - 24,"163,560","1,208","7,103","5,814","135,796","10,377",-,"23,896"
NV,Age,    25 - 39,"340,887","19,781","46,845","66,886","102,990","102,755","1,630","44,711"
NV,Age,    40 - 54,"251,354","7,267","24,783","56,014","64,955","95,235","3,100","43,848"
NV,Age,    55 - 64,"90,579","1,731","3,307","11,369","23,747","49,346","1,080","41,398"
NV,Age,    65 and above,"61,724","4,319","2,277","2,488","15,231","37,409",-,"36,980"
NV,Sex,    Male,"439,858","16,530","28,011","39,660","203,612","147,154","1,630","83,746"
NV,Sex,    Female,"468,246","17,776","56,304","102,911","139,107","147,969","4,179","107,088"
NV,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"341,860","5,820","41,604","40,297","200,582","50,457","3,100","62,471"
NV,Hispanic origin and Race,"    White alone, not Hispanic","354,361","16,645","20,665","40,266","84,033","187,859","1,630","92,999"
NV,Hispanic origin and Race,"    Black alone, not Hispanic","106,023","8,986","4,897","36,316","28,918","25,827","1,080","10,234"
NV,Hispanic origin and Race,"    Asian alone, not Hispanic","32,482","2,667","8,821",728,"11,993","8,273",-,"10,384"
NV,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","73,379",188,"8,328","24,963","17,193","22,707",-,"14,747"
NV,Education,    Less than high school,"92,238",-,"16,335","4,361","29,904","41,638",-,"26,793"
NV,Education,    High school or GED,"368,789","17,456","24,998","63,535","177,315","82,385","3,100","56,035"
NV,Education,    Some college/associateÍs degree,"328,995","13,875","32,507","63,035","106,849","107,838","1,630","68,480"
NV,Education,    BachelorÍs degree or higher,"118,082","2,975","10,475","11,640","28,650","63,262","1,080","39,526"
NV,Marital status,    Married,"322,683","17,449","34,670","60,272","99,165","110,048","1,080","92,040"
NV,Marital status,    Widowed,"21,742",-,752,688,"11,276","9,026",-,"14,529"
NV,Marital status,    Divorced/separated,"172,859","9,505","26,798","25,578","36,375","72,972","1,630","22,886"
NV,Marital status,    Never married,"390,820","7,352","22,095","56,033","195,903","103,076","3,100","54,180"
NV,Marital status,    Did not report,-,-,-,-,-,-,-,"7,199"
NV,Presence of children under 18 years old,    Children in household,"505,631","21,589","50,971","80,370","230,447","120,623","1,630","62,413"
NV,Presence of children under 18 years old,    No children,"402,473","12,716","33,344","62,201","112,272","174,500","4,179","128,422"
NV,Respondent or household member experienced loss of employment income ,    Yes,"596,871","23,733","68,276","99,252","281,209","116,410","4,730","79,176"
NV,Respondent or household member experienced loss of employment income,    No,"310,588","10,572","16,039","43,319","61,509","178,068","1,080","105,674"
NV,Respondent or household member experienced loss of employment income,    Did not report,645,-,-,-,-,645,-,"5,985"
NV,Respondent currently employed,    Yes,"395,980","5,737","27,403","61,624","139,701","160,434","1,080","92,004"
NV,Respondent currently employed,    No,"512,124","28,569","56,912","80,947","203,017","134,689","4,730","92,846"
NV,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"5,985"
NV,Household income,"    Less than $25,000","287,090","12,882","28,540","18,885","144,975","75,448","3,100",-
NV,Household income,"    $25,000 - $34,999","169,389","10,167","12,950","33,643","64,300","48,329",-,-
NV,Household income,"    $35,000 - $49,999","136,970","2,667","20,396","22,247","46,774","44,886",-,-
NV,Household income,"    $50,000 - $74,999","119,568","4,130","12,742","20,265","35,291","45,510","1,630",-
NV,Household income,"    $75,000 - $99,999","87,257",-,"1,980","20,051","25,797","39,430",-,668
NV,Household income,"    $100,000 - $149,999","52,930","3,643","7,707","6,863","6,349","27,289","1,080",-
NV,Household income,"    $150,000 - $199,999","6,519",-,-,-,"1,965","4,554",-,-
NV,Household income,"    $200,000 and above","4,586",86,-,-,"1,039","3,460",-,-
NV,Household income,    Did not report,"43,795",730,-,"20,618","16,229","6,217",-,"190,167"
NH,Total,Total,"224,773","14,066","14,729","22,579","44,608","127,617","1,173","98,948"
NH,Age,    18 - 24,"23,389",231,-,"7,215","4,561","11,383",-,"22,862"
NH,Age,    25 - 39,"104,869","8,078","11,026","11,625","19,828","54,026",285,"18,285"
NH,Age,    40 - 54,"45,476","1,608","3,049","1,454","10,013","28,463",888,"23,202"
NH,Age,    55 - 64,"36,441","2,037",520,"2,007","10,205","21,672",-,"12,950"
NH,Age,    65 and above,"14,598","2,112",135,279,-,"12,073",-,"21,648"
NH,Sex,    Male,"111,579","8,904","2,968","3,241","19,791","76,674",-,"41,300"
NH,Sex,    Female,"113,195","5,162","11,761","19,339","24,816","50,943","1,173","57,648"
NH,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"12,943","1,486","1,771","4,668","3,128","1,889",-,"11,386"
NH,Hispanic origin and Race,"    White alone, not Hispanic","198,572","12,349","12,341","16,850","39,281","116,579","1,173","80,984"
NH,Hispanic origin and Race,"    Black alone, not Hispanic","2,508",-,-,"1,061","1,036",412,-,-
NH,Hispanic origin and Race,"    Asian alone, not Hispanic","1,325",231,-,-,-,"1,094",-,"3,241"
NH,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","9,425",-,617,-,"1,164","7,644",-,"3,337"
NH,Education,    Less than high school,"16,629",-,-,"2,510","3,804","9,427",888,"11,053"
NH,Education,    High school or GED,"80,164","2,622","3,378","10,516","19,306","44,342",-,"44,556"
NH,Education,    Some college/associateÍs degree,"74,029","4,597","10,020","8,415","11,959","38,752",285,"20,899"
NH,Education,    BachelorÍs degree or higher,"53,951","6,846","1,331","1,139","9,539","35,096",-,"22,440"
NH,Marital status,    Married,"74,601","4,090","4,490","6,269","15,317","43,262","1,173","51,339"
NH,Marital status,    Widowed,"10,728","1,893",135,-,"2,281","6,419",-,"3,128"
NH,Marital status,    Divorced/separated,"50,860","3,627","5,131","4,260","10,533","27,309",-,"8,862"
NH,Marital status,    Never married,"87,373","4,457","4,974","12,051","16,476","49,415",-,"26,781"
NH,Marital status,    Did not report,"1,211",-,-,-,-,"1,211",-,"8,838"
NH,Presence of children under 18 years old,    Children in household,"79,516","9,034","5,924","10,353","22,331","31,588",285,"35,252"
NH,Presence of children under 18 years old,    No children,"145,257","5,032","8,806","12,226","22,276","96,029",888,"63,696"
NH,Respondent or household member experienced loss of employment income ,    Yes,"110,033","12,390","10,674","15,208","29,688","41,788",285,"33,373"
NH,Respondent or household member experienced loss of employment income,    No,"114,740","1,676","4,055","7,372","14,920","85,829",888,"56,434"
NH,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"9,141"
NH,Respondent currently employed,    Yes,"123,194","6,277","6,459","8,046","26,448","75,076",888,"55,292"
NH,Respondent currently employed,    No,"101,579","7,789","8,270","14,533","18,160","52,542",285,"33,185"
NH,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"10,471"
NH,Household income,"    Less than $25,000","61,163",523,"6,145","12,748","12,794","28,954",-,-
NH,Household income,"    $25,000 - $34,999","27,540","4,215","2,002","3,943","3,534","13,562",285,"2,409"
NH,Household income,"    $35,000 - $49,999","42,778","4,165","2,436","1,311","14,142","20,723",-,-
NH,Household income,"    $50,000 - $74,999","28,737",285,"4,147","3,833","2,711","17,761",-,-
NH,Household income,"    $75,000 - $99,999","32,589","3,099",-,745,"4,373","24,371",-,-
NH,Household income,"    $100,000 - $149,999","16,047",-,-,-,"4,963","10,196",888,585
NH,Household income,"    $150,000 - $199,999","3,129",292,-,-,352,"2,485",-,-
NH,Household income,"    $200,000 and above","3,722","1,486",-,-,"1,330",906,-,-
NH,Household income,    Did not report,"9,068",-,-,-,408,"8,660",-,"95,954"
NJ,Total,Total,"1,826,499","48,522","264,851","361,748","449,543","641,109","37,528","835,911"
NJ,Age,    18 - 24,"126,311",-,-,"8,448","32,239","81,270",-,"32,050"
NJ,Age,    25 - 39,"856,328","34,624","164,198","144,326","179,772","298,660","32,996","315,754"
NJ,Age,    40 - 54,"469,600","5,303","58,719","128,551","141,201","131,294","4,531","211,961"
NJ,Age,    55 - 64,"247,736","8,594","31,150","54,144","58,152","78,603",-,"170,086"
NJ,Age,    65 and above,"126,524",-,"10,784","26,280","38,179","51,281",-,"106,060"
NJ,Sex,    Male,"785,051","28,898","80,839","133,786","184,160","355,987","1,380","370,581"
NJ,Sex,    Female,"1,041,448","19,623","184,013","227,962","265,383","285,121","36,148","465,330"
NJ,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"648,537","4,899","127,634","195,989","177,077","138,585",-,"178,998"
NJ,Hispanic origin and Race,"    White alone, not Hispanic","662,540","23,658","34,595","80,181","168,327","343,999","10,027","464,435"
NJ,Hispanic origin and Race,"    Black alone, not Hispanic","336,981","19,965","69,492","62,292","48,949","99,297","19,892","103,638"
NJ,Hispanic origin and Race,"    Asian alone, not Hispanic","115,452",-,"24,210","9,185","48,255","29,346","4,457","81,094"
NJ,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","62,989",-,"8,920","14,102","6,934","29,882","3,151","7,746"
NJ,Education,    Less than high school,"162,375",-,"14,498","91,014","39,695","17,169",-,"49,022"
NJ,Education,    High school or GED,"542,541","29,554","126,692","62,869","149,591","132,496","19,892","368,403"
NJ,Education,    Some college/associateÍs degree,"590,975","8,887","85,105","139,776","144,646","199,011","11,798","186,148"
NJ,Education,    BachelorÍs degree or higher,"530,607","10,081","38,556","68,089","115,610","292,434","5,837","232,338"
NJ,Marital status,    Married,"659,898","15,946","120,785","135,858","124,268","261,661","1,380","460,996"
NJ,Marital status,    Widowed,"42,201",-,-,"11,216","8,312","22,674",-,"23,927"
NJ,Marital status,    Divorced/separated,"284,220","7,124","53,898","38,690","81,855","99,503","3,151","114,562"
NJ,Marital status,    Never married,"837,998","25,452","90,168","173,805","235,108","257,270","32,996","207,018"
NJ,Marital status,    Did not report,"2,180",-,-,"2,180",-,-,-,"29,408"
NJ,Presence of children under 18 years old,    Children in household,"880,687","35,911","212,739","175,914","201,349","220,502","29,919","388,524"
NJ,Presence of children under 18 years old,    No children,"945,812","12,611","52,113","185,834","248,194","420,607","7,608","447,387"
NJ,Respondent or household member experienced loss of employment income ,    Yes,"1,035,974","31,268","232,292","258,597","260,069","216,323","33,071","430,333"
NJ,Respondent or household member experienced loss of employment income,    No,"788,773","17,254","32,559","103,151","189,473","424,786","4,457","381,838"
NJ,Respondent or household member experienced loss of employment income,    Did not report,"1,752",-,-,-,-,-,-,"23,740"
NJ,Respondent currently employed,    Yes,"871,712","6,720","47,254","155,405","190,847","449,935","4,457","423,869"
NJ,Respondent currently employed,    No,"953,035","41,802","217,597","206,343","258,695","191,174","33,071","383,835"
NJ,Respondent currently employed,    Did not report,"1,752",-,-,-,-,-,-,"28,206"
NJ,Household income,"    Less than $25,000","358,169","3,612","97,047","80,288","100,051","77,171",-,"9,600"
NJ,Household income,"    $25,000 - $34,999","204,982","2,165","25,740","61,531","71,085","15,922","28,539",-
NJ,Household income,"    $35,000 - $49,999","293,853","7,577","18,891","92,209","118,560","53,464","3,151",-
NJ,Household income,"    $50,000 - $74,999","375,950","6,269","67,273","77,954","76,209","143,788","4,457",-
NJ,Household income,"    $75,000 - $99,999","193,930","9,677","48,692","29,382","11,623","94,556",-,"3,732"
NJ,Household income,"    $100,000 - $149,999","120,049",-,-,"1,586","49,913","67,170","1,380",898
NJ,Household income,"    $150,000 - $199,999","113,147",-,"2,462","18,798","16,165","75,722",-,-
NJ,Household income,"    $200,000 and above","79,890",-,-,-,"5,205","74,685",-,-
NJ,Household income,    Did not report,"86,528","19,222","4,746",-,731,"38,630",-,"821,681"
NM,Total,Total,"435,039","29,117","32,307","72,985","142,192","152,779","5,484","163,801"
NM,Age,    18 - 24,"34,350","4,762",578,"7,542","4,057","17,411",-,"22,468"
NM,Age,    25 - 39,"199,111","12,835","20,828","28,772","76,718","58,943",842,"35,464"
NM,Age,    40 - 54,"100,952","2,110","4,833","32,572","13,776","47,220",440,"43,578"
NM,Age,    55 - 64,"63,182","7,045",-,"1,952","34,199","16,183","3,802","30,275"
NM,Age,    65 and above,"37,443","2,365","6,068","2,148","13,441","13,022",400,"32,016"
NM,Sex,    Male,"154,549","6,338","5,329","16,915","53,753","71,372",842,"96,201"
NM,Sex,    Female,"280,489","22,779","26,978","56,070","88,439","81,407","4,642","67,600"
NM,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"211,121","16,067","14,069","53,288","80,344","46,913",440,"100,134"
NM,Hispanic origin and Race,"    White alone, not Hispanic","146,730","10,248","12,116","15,869","28,185","77,123","3,014","43,041"
NM,Hispanic origin and Race,"    Black alone, not Hispanic","12,171",-,"3,256","1,388","5,206","2,321",-,"4,730"
NM,Hispanic origin and Race,"    Asian alone, not Hispanic","4,639",-,821,-,991,"2,827",-,-
NM,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","60,377","2,802","2,045","2,440","27,466","23,596","2,029","15,896"
NM,Education,    Less than high school,"39,764","4,762","5,142","18,367",644,"10,849",-,"7,674"
NM,Education,    High school or GED,"140,674","6,443","8,610","21,320","60,597","41,674","2,029","81,983"
NM,Education,    Some college/associateÍs degree,"178,066","15,481","11,961","22,635","70,807","56,741",440,"56,577"
NM,Education,    BachelorÍs degree or higher,"76,535","2,431","6,594","10,663","10,143","43,515","3,014","17,566"
NM,Marital status,    Married,"186,752","16,947","11,701","37,944","53,660","66,060",440,"78,559"
NM,Marital status,    Widowed,"10,375",284,"3,372",-,"3,162","3,557",-,"3,799"
NM,Marital status,    Divorced/separated,"81,555","4,525","10,404","15,942","19,692","27,016","3,802","35,449"
NM,Marital status,    Never married,"156,356","7,361","6,830","19,100","65,677","56,146","1,241","36,751"
NM,Marital status,    Did not report,-,-,-,-,-,-,-,"9,242"
NM,Presence of children under 18 years old,    Children in household,"194,661","15,132","9,051","55,472","40,775","72,950","1,282","56,111"
NM,Presence of children under 18 years old,    No children,"240,377","13,985","23,256","17,514","101,417","79,829","4,202","107,690"
NM,Respondent or household member experienced loss of employment income ,    Yes,"265,504","15,397","30,062","63,870","94,454","59,108","2,614","63,736"
NM,Respondent or household member experienced loss of employment income,    No,"169,534","13,720","2,245","9,115","47,739","93,672","2,869","91,501"
NM,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"8,564"
NM,Respondent currently employed,    Yes,"228,006","5,801","2,446","52,691","82,650","79,160","5,084","76,148"
NM,Respondent currently employed,    No,"207,033","23,316","29,861","20,294","59,543","73,619",400,"77,666"
NM,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"9,987"
NM,Household income,"    Less than $25,000","127,839","8,448","10,796","31,440","34,291","42,865",-,"1,769"
NM,Household income,"    $25,000 - $34,999","118,420","4,986","15,940","24,149","52,043","19,273","2,029",-
NM,Household income,"    $35,000 - $49,999","75,726","4,107",578,"11,831","25,234","33,975",-,"2,641"
NM,Household income,"    $50,000 - $74,999","50,144",523,"3,732","3,233","22,447","20,033",-,-
NM,Household income,"    $75,000 - $99,999","17,246",-,821,324,"1,612","14,489",-,-
NM,Household income,"    $100,000 - $149,999","12,164","1,597",-,-,"1,841","6,112","2,614",318
NM,Household income,"    $150,000 - $199,999","9,212",-,-,-,"2,379","6,833",-,-
NM,Household income,"    $200,000 and above","9,990","6,443",-,-,-,"3,547",-,-
NM,Household income,    Did not report,"14,298","3,012",440,"2,008","2,345","5,653",840,"159,074"
NY,Total,Total,"5,566,827","127,689","763,819","1,184,953","1,337,712","2,031,305","108,497","1,786,770"
NY,Age,    18 - 24,"167,652","1,108",-,"38,413","42,903","50,719","34,510","104,209"
NY,Age,    25 - 39,"2,642,450","27,032","402,366","650,655","616,361","872,534","60,650","605,580"
NY,Age,    40 - 54,"1,209,502","62,095","220,648","193,086","190,038","532,672","10,963","485,031"
NY,Age,    55 - 64,"725,759","14,400","47,537","138,638","211,204","311,606","2,374","319,258"
NY,Age,    65 and above,"821,464","23,055","93,268","164,161","277,206","263,774",-,"272,692"
NY,Sex,    Male,"2,760,628","98,817","444,804","532,484","636,991","946,822","100,709","839,575"
NY,Sex,    Female,"2,806,200","28,872","319,015","652,469","700,721","1,084,484","7,788","947,195"
NY,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"1,509,987","36,028","259,480","589,176","371,814","235,711","4,926","506,437"
NY,Hispanic origin and Race,"    White alone, not Hispanic","2,336,852","34,547","274,700","260,937","458,250","1,204,847","103,571","948,398"
NY,Hispanic origin and Race,"    Black alone, not Hispanic","1,154,078","57,113","105,357","263,906","340,631","387,071",-,"201,002"
NY,Hispanic origin and Race,"    Asian alone, not Hispanic","328,893",-,"81,483","70,935","73,620","102,855",-,"119,310"
NY,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","237,017",-,"42,799",-,"93,397","100,821",-,"11,623"
NY,Education,    Less than high school,"769,064",-,"282,053","224,645","170,716","78,798",-,"239,818"
NY,Education,    High school or GED,"1,795,551",-,"110,249","472,322","539,070","673,910",-,"621,843"
NY,Education,    Some college/associateÍs degree,"1,322,788","83,811","204,318","333,111","285,579","380,148","35,822","437,477"
NY,Education,    BachelorÍs degree or higher,"1,679,425","43,878","167,200","154,875","342,347","898,449","72,675","487,632"
